"","seccion","titular","enlace_noticia"
"1","Relatos","Renuncio a ser tu padre: un relato de Jaime Bayly","https://www.latercera.com/culto/2025/02/01/renuncio-a-ser-tu-padre-un-relato-de-jaime-bayly/"
"2","Reforma al sistema político","Sistema político: la gran reforma pendienteExclusivo suscriptor","https://www.latercera.com/opinion/noticia/sistema-politico-la-gran-reforma-pendiente/WYGX2KLSNZGVBOJBORZW27ANDY/"
"3","Cine","¿Fin del sesgo? El cine de terror toca la puerta de los Oscar","https://www.latercera.com/culto/2025/02/01/fin-del-sesgo-el-cine-de-terror-toca-la-puerta-de-los-oscar/"
"4","Fútbol","El primer rival será Argentina: la Sub 20 conoce su camino en el hexagonal final del Sudamericano","https://www.latercera.com/el-deportivo/noticia/el-primer-rival-sera-argentina-la-sub-20-conoce-su-camino-en-el-hexagonal-final-del-sudamericano/ADJQVK76BNEORGX2GJVJB6MDM4/"
"5","Minuto a minuto","En vivo: la UC visita a San Luis por la Copa Chile","https://www.latercera.com/el-deportivo/noticia/en-vivo-la-uc-visita-a-san-luis-por-la-copa-chile/TE7MXH2ZS5B35LYYTFMTZH3J6M/"
"6","Donald Trump","Columna de Daniel Matamala: El Imperio contraatacaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-daniel-matamala-el-imperio-contraataca/LVXV2KMTUVEZBDPH3XKMD4NOC4/"
"7","Inteligencia Artificial","DeepSeek, a fondo: cómo es la Inteligencia Artificial con la que China desafía a Estados Unidos","https://www.latercera.com/tendencias/noticia/deepseek-a-fondo-como-es-la-inteligencia-artificial-con-la-que-china-desafia-a-estados-unidos/KDK4MJK6ZFE5VG7VS6DQGHRBLQ/"
"8","EE.UU.","Columna de Paula Escobar: El rey y las DEIExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-paula-escobar-el-rey-y-las-dei/K777UIDOOJF6DDZ7WG3V2DYC74/"
"9","Reforma de pensiones","Columna de Óscar Contardo: La medida de lo posibleExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-oscar-contardo-la-medida-de-lo-posible/JMSVQKMPMZEQBHLS26XXCQYYAY/"
"10","Carrera Presidencial","Columna de Ascanio Cavallo: La lucha ha comenzadoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-ascanio-cavallo-la-lucha-ha-comenzado/ZRBCAZPKTJCQ5GVUFA7LJFSVCE/"
"11","Crecimiento","Columna de Ignacio Briones: Verdades incómodas para volver a crecerExclusivo suscriptor","https://www.latercera.com/pulso/noticia/columna-de-ignacio-briones-verdades-incomodas-para-volver-a-crecer/7STDS2G6BBBOTC6WGRMBX2DCHA/"
"12","Sebastián Piñera","Columna de Pablo Ortúzar: ¿Quién construirá la estatua de Piñera?Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-pablo-ortuzar-quien-construira-la-estatua-de-pinera/RW3XYVLAVFGVVJE4H6OJU46ONE/"
"13","Los Álamos","Helicóptero que estaba trabajando en apagar incendio forestal en Los Álamos es baleado en su fuselaje","https://www.latercera.com/nacional/noticia/helicoptero-que-estaba-trabajando-en-apagar-incendio-forestal-en-los-alamos-es-baleado-en-su-fuselaje/JYVZE47YJ5EBXAO5DT6TY37FFY/"
"14","Sebastián Piñera","Columna de Gonzalo Cordero: Monumento a Sebastián PiñeraExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-gonzalo-cordero-monumento-a-sebastian-pinera/G3ILUXYRJBGUHCVOOJJYJHAP6I/"
"15","Reforma previsional","Columna de Josefina Araos: ¿Quién ganó?Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-josefina-araos-quien-gano/QITTHV7BZRB6NIRX2QAO4KWLYM/"
