"","seccion","titular","enlace_noticia"
"1","China","Turistas chinos graban impresionante avalancha que los cubrió","https://www.latercera.com/la-tercera-tv/noticia/turistas-chinos-graban-impresionante-avalancha-que-los-cubrio/MM5VOAPLHZCQ3LDI453UR56DGQ/"
"2","Miguel Crispi","La nueva defensa del Ejecutivo a Crispi tras flanco abierto por controvertida contratación de su esposa en el MIM","https://www.latercera.com/politica/noticia/la-nueva-defensa-del-ejecutivo-a-crispi-tras-flanco-abierto-por-controvertida-contratacion-de-su-esposa-en-el-mim/7JQHXGZYDVDV5IFA6G7FF5MR5A/"
"3","Mega Toma","Tensa espera: Carabineros aguarda instrucción del Gobierno para ejecutar “mega desalojo”","https://www.latercera.com/la-tercera-pm/noticia/tensa-espera-carabineros-aguarda-instruccion-del-gobierno-para-ejecutar-mega-desalojo/4RNWKYXQINHFJGZL6PXJPOEU3E/"
"4","Mercados","IPSA y Nasdaq operan en rojo a la espera de Nvidia","https://www.latercera.com/pulso/noticia/euro-y-acciones-alemanas-suben-tras-victoria-de-conservadores-en-las-elecciones/6OEAZVRP2VDSJFP2M5WHB46BXY/"
"5","Economía","Gobierno inicia gira a Arabia Saudita y países de África para potenciar el comercio exterior de Chile","https://www.latercera.com/pulso/noticia/gobierno-inicia-gira-a-arabia-saudita-y-paises-de-africa-para-potenciar-el-comercio-exterior-de-chile/MPPBBOY4N5A4BL4GM3CUYXVFEY/"
"6","Guerra en Ucrania","La invasión rusa ha provocado el desplazamiento de alrededor de 10,6 millones de ucranianos","https://www.latercera.com/mundo/noticia/la-invasion-rusa-ha-provocado-el-desplazamiento-de-alrededor-de-106-millones-de-ucranianos/DYPXF7FHDZBA3PRVRKFV3PU75E/"
"7","Bonos","Bono Marzo 2025: revisa con el RUT el pago del Aporte Familiar Permanente","https://www.latercera.com/servicios/noticia/bono-marzo-revisa-con-el-rut-el-pago-del-aporte-familiar-permanente/5Y43C33OUVDNPNVVTBJIGUZ2OQ/"
"8","Corfo","Alejandro Micco afirma que si queremos seguir siendo un país serio en lo fiscal, vamos a tener que hacer un ajuste","https://www.latercera.com/pulso/noticia/alejandro-micco-afirma-que-si-queremos-seguir-siendo-un-pais-serio-en-lo-fiscal-vamos-a-tener-que-hacer-un-ajuste/D32K3SDMAJHRDJZZ4JDUEZPMKM/"
"9","Incendios","Conaf sostiene que en algunos sectores de La Araucanía brigadistas no pueden “entrar” para combatir incendios forestales","https://www.latercera.com/nacional/noticia/conaf-sostiene-que-en-algunos-sectores-de-la-araucania-brigadistas-no-pueden-entrar-para-combatir-incendios-forestales/S5J25GPUWFDTBIHXHMLSDHW3IU/"
"10","Vilcún","Paciente con cáncer terminal es trasladado por la calle en su camilla por falta de ambulancias en Vilcún","https://www.latercera.com/la-tercera-tv/noticia/paciente-con-cancer-terminal-es-trasladado-por-la-calle-en-su-camilla-por-falta-de-ambulancias-en-vilcun/SIMIATJ4QFAN3MV57SKV47MBS4/"
"11","Sismo","Temblor hoy, lunes 24 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-lunes-24-de-febrero-en-chile-consulta-epicentro-y-magnitud/RYQPBM6SHRA6TI5BNOWUAO35BI/"
"12","Educación","Calendario escolar 2025: ¿Cuándo empiezan las clases?","https://www.latercera.com/servicios/noticia/calendario-escolar-2025-cuando-empiezan-las-clases/DO3XCABOFVAYZLMJ6ROU7SCFNE/"
"13","Negocios","Tras lapidario informe de Medio Ambiente, megaproyecto por US$ 10.000 millones de AES Andes enfrenta horas claves Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/tras-lapidario-informe-de-medio-ambiente-megaproyecto-por-us-10000-millones-de-aes-andes-enfrenta-horas-claves/KPHQJJUWPND75EILXFUPDR4RWA/"
"14","Geopolítica","Rendir cuentas o renunciar: el ultimátum de Elon Musk a los empleados federales","https://www.latercera.com/tendencias/noticia/rendir-cuentas-o-renunciar-el-ultimatum-de-elon-musk-a-los-empleados-federales/ZOD66F4G5VH7HCKDQNIDBXV43Y/"
"15","Recorte fiscal","“Hay muchos que se llenan la boca pidiendo recortes”: el mensaje de Etcheverry ante críticas al manejo fiscal","https://www.latercera.com/politica/noticia/hay-muchos-que-se-llenan-la-boca-pidiendo-recortes-el-mensaje-de-etcheverry-ante-criticas-al-manejo-fiscal/I3KDBZYVVVEP5G5Z5DCFI3ERS4/"
