"","seccion","titular","enlace_noticia"
"1","Presentado por Rosen","Empresa nacional es destacada por su compromiso con la infancia","https://www.latercera.com/laboratoriodecontenidos/noticia/empresa-nacional-es-destacada-por-su-compromiso-con-la-infancia/2KBMXFICDBHHVHSXQUO76S2YN4/"
"2","J Balvin","J Balvin recordó su pelea con Residente y la polémica por el video de Perra: cómo afectaron su salud mental","https://www.latercera.com/tendencias/noticia/j-balvin-recordo-su-pelea-con-residente-y-la-polemica-por-el-video-de-perra-como-afectaron-su-salud-mental/UY3IBLP6HJAKHHSRL3GRQ5BLQY/"
"3","Fútbol","Dónde y a qué hora ver a Santiago Wanderers vs. Colo Colo","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-santiago-wanderers-vs-colo-colo/XEWGO3DPENDIHEJJRZ2FGQMKLA/"
"4","Premios Grammy","Shakira impacta con su show en los Grammy 2025: mira aquí su presentación","https://www.latercera.com/culto/2025/02/03/shakira-impacta-con-su-show-en-los-grammy-2025-mira-aqui-su-presentacion/"
"5","Guerra en Ucrania","Muere en un atentado Armen Sargsyan, fundador de un batallón de voluntarios que combate contra Ucrania","https://www.latercera.com/mundo/noticia/muere-en-un-atentado-armen-sargsyan-fundador-de-un-batallon-de-voluntarios-que-combate-contra-ucrania/XTEEORJL6FHMNJX5IQM5OIHXSE/"
"6","Alfredo Moreno","Alfredo Moreno y labor de la Comisión para la Paz: “Mantener la situación actual no solo es un problema, es algo que va a ser muchísimo más complicado en el futuro”","https://www.latercera.com/politica/noticia/alfredo-moreno-y-labor-de-la-comision-para-la-paz-mantener-la-situacion-actual-no-solo-es-un-problema-es-algo-que-va-a-ser-muchisimo-mas-complicado-en-el-futuro/75LL6CL37FFHTGGD35NSI5ZXFY/"
"7","Opinión USS","Columna de Ximena Rojas: Descanso efectivo en vacaciones","https://www.latercera.com/campuslt/noticia/columna-de-ximena-rojas-descanso-efectivo-en-vacaciones/QGYEX353CJBZNB6DAXC7UMYRXY/"
"8","Estados Unidos","La OMS propone un recorte presupuestario tras la salida de Estados Unidos y defiende su labor","https://www.latercera.com/mundo/noticia/la-oms-propone-un-recorte-presupuestario-tras-la-salida-de-estados-unidos-y-defiende-su-labor/LCNOQLU2ZJHZJDEYQ2ETBVRXJU/"
"9","Premios Grammy 2025","Así fue la insólita “broma” de Trevor Noah sobre Shakira en los Premios Grammy 2025","https://www.latercera.com/la-tercera-tv/noticia/asi-fue-la-insolita-broma-de-trevor-noah-sobre-shakira-en-los-premios-grammy-2025/SUL5YYW6ONEWXEPFG2U34M6YYA/"
"10","Siria","Líder yihadista de Siria realiza este martes una histórica visita oficial a Turquía","https://www.latercera.com/mundo/noticia/lider-yihadista-de-siria-realiza-este-martes-una-historica-visita-oficial-a-turquia/WBIEI5UD7ZEDLBR5O47C4CMVQI/"
"11","Medioambiente","Revisa la alerta de calor de hasta 36°C para la Región Metropolitana y zona central","https://www.latercera.com/servicios/noticia/revisa-la-alerta-de-calor-de-hasta-36c-para-la-region-metropolitana-y-zona-central/H5BV4HB77JGG3CXJ2LHFYMWFT4/"
"12","Opinión USS","Columna de Kristian Buhring: Listas de espera: un desafío urgente","https://www.latercera.com/campuslt/noticia/columna-de-kristian-buhring-listas-de-espera-un-desafio-urgente/OQXG4J2HWNA2ZJLJRG4Z65MFEU/"
"13","Estados Unidos","La respuesta de Estados Unidos al Concorde acaba de alcanzar Mach 1,1 en su primer vuelo supersónico: las aerolíneas ya han realizado pedidos","https://www.latercera.com/tendencias/noticia/la-respuesta-de-estados-unidos-al-concorde-acaba-de-alcanzar-mach-11-en-su-primer-vuelo-supersonico-las-aerolineas-ya-han-realizado-pedidos/YI4SU3Y6MNF75KDX56EJGI336E/"
"14","Vida Sana","Andar lento: una forma de resistencia y autocuidado","https://www.latercera.com/paula/andar-lento-una-forma-de-resistencia-y-autocuidado/"
"15","Luis Rubiales","El beso no fue consentido, dice la futbolista Jennifer Hermoso en el juicio contra Luis Rubiales","https://www.latercera.com/tendencias/noticia/el-beso-no-fue-consentido-dice-la-futbolista-jennifer-hermoso-en-el-juicio-contra-luis-rubiales/V7SQ7VAON5EBNL3GGIPOGYCEAI/"
