"","seccion","titular","enlace_noticia"
"1","Voces","Políticas de la renegación","https://www.latercera.com/opinion/noticia/politicas-de-la-renegacion/WL24QVJZWRFCHNKVMAY6EGFSCM/"
"2","Pam & Tommy","Review | Pam and Tommy, una notable exploración de la filtración del video sexual más famoso y sus protagonistas","https://www.latercera.com/mouse/review-pam-and-tommy-una-notable-exploracion-de-la-filtracion-del-video-sexual-mas-famoso-y-sus-protagonistas/"
"3","Misión espacial","Científicos enviarán una sonda para estudiar una misteriosa roca en el espacio","https://www.latercera.com/la-tercera-tv/noticia/cientificos-enviaran-una-sonda-para-estudiar-una-misteriosa-roca-en-el-espacio/QPDPK64HSZBZZHNZ75265N6QTY/"
"4","Mercado automotor","Dos SUV, tres camionetas, cuatro autos y un comercial: este fue el Top 10 de ventas en enero","https://www.latercera.com/mtonline/noticia/dos-suv-tres-camionetas-cuatro-autos-y-un-comercial-este-fue-el-top-10-de-ventas-en-enero/PN25SKREMNGA5NMBIT5G66ZPHY/"
"5","Presentado por UC Christus","Enfermedades de verano en niños y adolescentes","https://www.latercera.com/laboratoriodecontenidos/noticia/enfermedades-de-verano-en-ninos-y-adolescentes/X7UJFCTTLZGDNLUBDEW2AKZNLE/"
"6","Cambio de mando","Gabriel Boric: “Lo cambios los vamos a tener que hacer paso a paso, porque sino el riesgo de retroceder es demasiado grande”","https://www.latercera.com/politica/noticia/gabriel-boric-lo-cambios-los-vamos-a-tener-que-hacer-paso-a-paso-porque-sino-el-riesgo-de-retroceder-es-demasiado-grande/ORDTMJTAEJAC5O2UEBNEX5BN7M/"
"7","Judicial","Juzgado fija prisión preventiva para imputado por triple homicidio en San Pedro de Atacama","https://www.latercera.com/nacional/noticia/juzgado-fija-prision-preventiva-para-imputado-por-triple-homicidio-en-san-pedro-de-atacama/EN6YKRFA3RFOVAIQIVJR2CVAPY/"
"8","Coronavirus","Interactivo: Revisa las cifras de coronavirus por región de acuerdo al último balance del Minsal","https://www.latercera.com/nacional/noticia/interactivo-revisa-las-cifras-de-coronavirus-por-region-de-acuerdo-al-ultimo-balance-del-minsal/KSU5HG7VARFKPMEY6RZ2FAKI7A/"
"9","Fútbol","Chilenas por el mundo: Lara le gana a Araya en España y Rojas anota en Australia","https://www.latercera.com/el-deportivo/noticia/chilenas-por-el-mundo-lara-le-gana-a-araya-en-espana-y-rojas-anota-en-australia/DGADUZISCBBZTMNU7NO25PT3CM/"
"10","Noticias","Más de 37 mil unidades: el mercado automotor chileno abre 2022 con el mejor enero de la historia","https://www.latercera.com/mtonline/noticia/mas-de-37-mil-unidades-el-mercado-automotor-chileno-abre-2022-con-el-mejor-enero-de-la-historia/RZ432YS33ZBCBNN76L53GVOQAA/"
"11","Tecnología","Honor lanzó su primer smarthpone en Chile: Ya llegó el Honor 50","https://www.latercera.com/mouse/honor-lanzo-su-primer-smarthpone-en-chile-ya-llego-el-honor-50/"
"12","Música","Anuncian nominados al Salón de la Fama del Rock & Roll: Eminem y Duran Duran aparecen por primera vez","https://www.latercera.com/culto/2022/02/02/anuncian-nominados-al-salon-de-la-fama-del-rock-roll-eminem-y-duran-duran-aparecen-por-primera-vez/"
"13","Fútbol","Pellegrini y lesión de Bravo. “Hay que hacer un diagnóstico más completo para saber cuánto estará sin jugar”","https://www.latercera.com/el-deportivo/noticia/pellegrini-y-lesion-de-bravo-hay-que-hacer-un-diagnostico-mas-completo-para-saber-cuanto-estara-sin-jugar/A5ZLXVQYRRGX3N5VMSAAC3RAFY/"
"14","Eliminatorias","Dos dedos esguinzados y un lápiz para escribir su historia: la trastienda de la brillante actuación de Brayan Cortés","https://www.latercera.com/el-deportivo/noticia/dos-dedos-esguinzados-y-un-lapiz-para-escribir-su-historia-la-trastienda-de-la-brillante-actuacion-de-brayan-cortes/M44NL7ZGFJHBZH6JFOEIAS6KW4/"
"15","Industria Automotriz","Ventas de autos nuevos siguen imparables y anotan su mejor mes de enero desde que se tiene registros","https://www.latercera.com/pulso/noticia/ventas-de-autos-nuevos-siguen-imparables-y-anotan-su-mejor-mes-de-enero-desde-que-se-tiene-registros/V7HYOJRZ3RBSFMYCX4E3SJTXJA/"
