"","seccion","titular","enlace_noticia"
"1","The Coach","Tres preguntas para tu coach: Lo que debes saber sobre los seguros","https://www.latercera.com/laboratoriodecontenidos/noticia/tres-preguntas-para-tu-coach-lo-que-debes-saber-sobre-los-seguros/HCXONFKZLREM3GKGYWZ44K3BOA/"
"2","Tasas de interés","Fed considera apropiado aumentar tasas de interés pronto","https://www.latercera.com/pulso/noticia/fed-considera-apropiado-aumentar-tasas-de-interes-pronto/IGLQTNSBOZBSTBY3YTTTW5UMZY/"
"3","Attack on Titan","El episodio final de la segunda parte de Attack on Titan: The Final Season retrasó su estreno","https://www.latercera.com/mouse/el-episodio-final-de-la-segunda-parte-de-attack-on-titan-the-final-season-retraso-su-estreno/"
"4","Videojuegos","Snow Bros. Special, el juego arcade de los ‘90, tendrá un renacimiento para Nintendo Switch","https://www.latercera.com/mouse/snow-bros-special-el-juego-arcade-de-los-90-tendra-un-renacimiento-para-nintendo-switch/"
"5","Peacemaker","Es oficial: Peacemaker tendrá segunda temporada en HBO Max","https://www.latercera.com/mouse/es-oficial-peacemaker-tendra-segunda-temporada-en-hbo-max/"
"6","Presentado por Papa John's Chile","Papa John’s Chile y su compromiso con el desarrollo sustentable","https://www.latercera.com/laboratoriodecontenidos/noticia/papa-johns-chile-y-su-compromiso-con-el-desarrollo-sustentable/PC6WQE3AYNHMPIBBKJOKRCRGLY/"
"7","Presentado por Papa John´s Chile","Papa John’s se convierte en la primera cadena de pizza en Chile en obtener sello Elijo Reciclar","https://www.latercera.com/laboratoriodecontenidos/noticia/papa-johns-se-convierte-en-la-primera-cadena-de-pizza-en-chile-en-obtener-sello-elijo-reciclar/A3UYR6OU35FD5JO5R2QWU4GDPM/"
"8","Presentado por Papa John´s Chile","Se cae el mito de las cajas de pizza manchadas con aceite: desde ahora todas son 100% reciclables","https://www.latercera.com/laboratoriodecontenidos/noticia/se-cae-el-mito-de-las-cajas-de-pizza-manchadas-con-aceite-desde-ahora-todas-son-100-reciclables/GTRWH4OS6NHUZM5255TWPPEHBE/"
"9","Noticias","El eléctrico Mercedes-Benz EQE estrena sus versiones más radicales","https://www.latercera.com/mtonline/noticia/el-electrico-mercedes-benz-eqe-estrena-sus-versiones-mas-radicales/CCLQSHXZXZARREY2M7OGKHUWXE/"
"10","Minuto a minuto","Con Vidal titular y Sánchez en la banca, el Inter se mide contra el Liverpool","https://www.latercera.com/el-deportivo/noticia/inter-vs-liverpool-1700-horas/DRDDAT6DBRB6PGMGFPADUCGNFU/"
"11","Coronavirus","¿Qué es “Ómicron 2″, la variante que preocupa al Minsal?","https://www.latercera.com/que-pasa/noticia/que-es-omicron-2-la-variante-que-preocupa-al-minsal/PELCBIMPHFDCDNUE4VVYHCPQ3Q/"
"12","Gobierno","Galli por solicitud de 20 años de cárcel para exfrentista procesado por asesinato de Jaime Guzmán: “Raúl Escobar Poblete debe responder por el grave crimen que cometió”","https://www.latercera.com/nacional/noticia/galli-por-solicitud-de-20-anos-de-carcel-para-exfrentista-imputado-por-asesinato-de-jaime-guzman-raul-escobar-poblete-debe-responder-por-el-grave-crimen-que-cometio/KHV37QDHONEJJDA5ATNCKDCJFY/"
"13","Cultura","Muere Cristina Calderón, última hablante nativa del idioma Yagán","https://www.latercera.com/culto/2022/02/16/muere-cristina-calderon-ultima-hablante-nativa-del-idioma-yagan/"
"14","Ciclismo","Federación de Ciclismo le revoca la licencia a Antonio Cabrera por diversas denuncias","https://www.latercera.com/el-deportivo/noticia/federacion-de-ciclismo-le-revoca-la-licencia-a-antonio-cabrera-por-diversas-denuncias/E7CQVAKKNRG6BMK7AMT46PGS3A/"
"15","Convención Constitucional","Carol Bown por “proceso de reflexión” de algunos constituyentes de Vamos por Chile: “Tenemos que ver cómo seguimos adelante en este proceso en que se nos está excluyendo”","https://www.latercera.com/politica/noticia/carol-bown-por-proceso-de-reflexion-de-algunos-constituyentes-de-vamos-por-chile-tenemos-que-ver-como-seguimos-adelante-en-este-proceso-en-que-se-nos-esta-excluyendo/QAYHVP2HBNC7FIKJBJGR7MOOZ4/"
