"","seccion","titular","enlace_noticia"
"1","Fútbol","“Sánchez solo juega cuando su equipo va perdiendo”: la prensa italiana exige más minutos para el chileno","https://www.latercera.com/el-deportivo/noticia/sanchez-solo-juega-cuando-su-equipo-va-perdiendo-la-prensa-italiana-exige-mas-minutos-para-el-chileno/2QPWIPC7VRE75NRGU3FMHHYBXM/"
"2","Tenis","Medallista olímpico pone a Marcelo Ríos como uno de los mejores tenistas de la historia sin un Grand Slam","https://www.latercera.com/el-deportivo/noticia/medallista-olimpico-pone-a-marcelo-rios-como-uno-de-los-mejores-tenistas-de-la-historia-sin-un-grand-slam/A3PUBSPR6FBJJLM2UTQUJVXLA4/"
"3","Fútbol","La Roja busca levantarse y afianzarse en el Sudamericano Sub 20 ante un cuestionado Perú","https://www.latercera.com/el-deportivo/noticia/la-roja-busca-levantarse-y-afianzarse-en-el-sudamericano-sub-20-ante-un-cuestionado-peru/4GFVJ4FMIZGLZOYWCNZXQIV5YY/"
"4","Fútbol","Campeón de Champions y finalista del mundo con Francia: Florent Malouda, del fútbol al ejército de Guayana Francesa","https://www.latercera.com/el-deportivo/noticia/campeon-de-champions-y-finalista-del-mundo-con-francia-florent-malouda-del-futbol-al-ejercito-de-guayana-francesa/3OPXODPERBAUJG42AF3AVJNGXI/"
"5","Juegos Olímpicos","Entrevista a Diego Moreno, sociólogo: “Organizar unos Juegos Olímpicos en Chile profundizaría las desigualdades”","https://www.latercera.com/el-deportivo/noticia/entrevista-a-diego-moreno-sociologo-organizar-unos-juegos-olimpicos-en-chile-profundizaria-las-desigualdades/2GWAWGIMXZA2VJPSUDAFHRA66M/"
"6","Estados Unidos","Detenidos en un sólo día 956 migrantes sin documentación en Estados Unidos","https://www.latercera.com/mundo/noticia/detenidos-en-un-solo-dia-956-migrantes-sin-documentacion-en-estados-unidos/ZMLOK2FWPNEK7A5HF76XDN265Y/"
"7","Salvador Allende","¿Cómo votó Sebastián Piñera cuando se discutió en el Congreso construir un monumento al expresidente Salvador Allende?","https://www.latercera.com/politica/noticia/como-voto-sebastian-pinera-cuando-se-discutio-en-el-congreso-construir-un-monumento-al-expresidente-salvador-allende/EBGJR2RRFBFJFJ6LUS4IAXBLMM/"
"8","Formando para crear","Nueva estructura USS se expande de 9 a 12 facultades para optimizar gestión académica","https://www.latercera.com/laboratoriodecontenidos/formando-para-crear/nueva-estructura-uss-se-expande-de-9-a-12-facultades-para-optimizar-gestion-academica/"
"9","Maite Orsini","La trama detrás del intento de expulsión del FA de Maite Orsini y la quitada de piso para su reelección","https://www.latercera.com/politica/noticia/la-trama-detras-del-intento-de-expulsion-de-maite-orsini-fa-y-la-quitada-de-piso-para-su-reeleccion/YESFKELRGNB2NLOH7SPEZT56BE/"
"10","Educación","Solicitudes para rendir la PAES en condiciones especiales crecieron 43% en el último añoExclusivo suscriptor","https://www.latercera.com/nacional/noticia/lunes-el-creciente-aumento-de-solicitudes-para-rendir-la-paes-en-condiciones-especiales-por-trastornos-o-discapacidades/ZYTDGUZRVJGVROWCO5RBNZXJDA/"
"11","Opinión","La columna de José Tomás Morel: “Desequilibrio de cargas regulatorias en el sector eléctrico”","https://www.latercera.com/pulso/noticia/la-columna-de-jose-tomas-morel-desequilibrio-de-cargas-regulatorias-en-el-sector-electrico/ONYM3AJUAZGQZNWWGDSXDI7C3M/"
"12","Impuestos","SII convoca a grandes empresas para avanzar en transparencia de información tributaria","https://www.latercera.com/pulso/noticia/sii-convoca-a-grandes-empresas-para-avanzar-en-transparencia-de-informacion-tributaria/JVZMDENNHVDYJOTN6ZHCA7EONU/"
"13","Negocios","Primer catastro de desaladoras arroja 34 proyectos a nivel nacional y dos tercios están enfocados a usos industrialesExclusivo suscriptor","https://www.latercera.com/pulso/noticia/primer-catastro-de-desaladoras-arroja-34-proyectos-a-nivel-nacional-y-dos-tercios-estan-enfocados-a-usos-industriales/6LDE5BGYS5D6PL5X6NQYCM3GPY/"
"14","Mel Gibson","Cómo Mel Gibson se convirtió en William Wallace para Corazón Valiente (pese a que no quería)","https://www.latercera.com/culto/2025/01/22/como-mel-gibson-se-convirtio-en-william-wallace-para-corazon-valiente/"
"15","Mercados","El IPSA cerca de los 7.100 puntos ¿Hacia dónde se dirige en los próximos meses?Exclusivo suscriptor","https://www.latercera.com/pulso/noticia/el-ipsa-cerca-de-los-7100-puntos-hacia-donde-se-dirige-en-los-proximos-meses/7EQ32FUFPRAO3IEK4NUW5TLIUE/"
