"","seccion","titular","enlace_noticia"
"1","Trabajo","Subsecretaría y Dirección del Trabajo encabezan fiscalizaciones sobre las condiciones laborales de guardavidas","https://www.latercera.com/pulso/noticia/subsecretaria-y-direccion-del-trabajo-encabezan-fiscalizaciones-sobre-las-condiciones-laborales-de-guardavidas/YEJAWP32TVDMJAXBDA4WSJQNEM/"
"2","Mercados","Wall Street recorta pérdidas después de que Trump retrase un mes los aranceles a México","https://www.latercera.com/pulso/noticia/wall-sreet-cae-mientras-aranceles-de-trump-generan-aversion-a-activos-de-riesgo/24ZFTHWF6FB5XI3XSHRHWZPV2A/"
"3","Esquí","Invitación de una influencer genera caos en centro de esquí de Italia","https://www.latercera.com/mundo/noticia/invitacion-de-una-influencer-genera-caos-en-centro-de-esqui-de-italia/JLM3MON5Y5AUZKHCPY7OR36LVU/"
"4","Boric","Las palabras de José “Pepe” Mujica a Boric en su visita a Uruguay","https://www.latercera.com/la-tercera-tv/noticia/las-palabras-de-jose-pepe-mujica-a-boric-en-su-visita-a-uruguay/KGGAWUWJ75CPTGDWEUHEQIWYBY/"
"5","Emergencia","Declaran alerta roja en Ercilla por incendio forestal","https://www.latercera.com/nacional/noticia/declaran-alerta-roja-en-ercilla-por-incendio-forestal/D7XVG3PLCVGJXOYXA2W5QMOUAY/"
"6","Colegio de Profesores","Colegio de Profesores se mantiene en pie de guerra contra Desbordes por no pago de bonos y alcalde justifica su decisión","https://www.latercera.com/nacional/noticia/colegio-de-profesores-se-mantiene-en-pie-de-guerra-contra-desbordes-por-no-pago-de-bonos-y-alcalde-justifica-su-decision/XFP5D4ZHDVHNJMPNSVIO5PB65Q/"
"7","Ecuador","Presidente de Ecuador dice su gobierno aplicará arancel del 27% a productos mexicanos","https://www.latercera.com/mundo/noticia/presidente-de-ecuador-dice-su-gobierno-aplicara-arancel-del-27-a-productos-mexicanos/63NBOFZQTBDMZGU7NAILX7FMUA/"
"8","EE.UU.","Marco Rubio confirma que el Departamento de Estado intervino la USAid","https://www.latercera.com/mundo/noticia/marco-rubio-confirma-que-el-departamento-de-estado-intervino-la-usaid/O67S2HYCZJGXDNCHCKLVGJRZBY/"
"9","Policial","Condenan a presidio perpetuo a excarabinero Jorge Rebolledo Martínez por homicidio de escolar en Los Ángeles","https://www.latercera.com/nacional/noticia/condenan-a-presidio-perpetuo-a-excarabinero-jorge-rebolledo-martinez-por-homicidio-de-escolar-en-los-angeles/XP2V52OES5DNNDRK4WRVEYZ47Y/"
"10","Monedas","El dólar sube por efecto de la política arancelaría de Estados Unidos","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-el-03-de-febrero-de-2025/57OW3VKLONFRJORCXGGS7NVLSU/"
"11","Cartelera deportiva","Copa Libertadores y más: revisa la agenda de deporte por TV de esta semana","https://www.latercera.com/el-deportivo/noticia/ver-futbol-en-vivo-por-tv-y-mas-deporte-en-vivo-por-tv/5HYNRZNIVBFTJMSGGA5A6XB2IQ/"
"12","Bonos","¿Quiénes reciben la Asignación Familiar y cuál es el monto?","https://www.latercera.com/servicios/noticia/quienes-reciben-la-asignacion-familiar-y-cual-es-el-monto/GCV4TRUQQJEVRDAPIHGKR3YQVE/"
"13","Caso Factop","Corte de Apelaciones ordena prisión preventiva en contra de Álvaro Jalaff y mantiene arresto domiciliario de Antonio Jalaff","https://www.latercera.com/pulso/noticia/corte-de-apelaciones-ordena-prision-preventiva-en-contra-de-alvaro-jalaff-y-mantiene-arresto-domiciliario-de-antonio-jalaff/NBZNHALPGZD6DJV4PKITQQNWQY/"
"14","Fútbol","“Me pude haber ido; quiero ser titular, pero depende del técnico”: Paulo Díaz explica su continuidad en River Plate","https://www.latercera.com/el-deportivo/noticia/me-pude-haber-ido-quiero-ser-titular-pero-depende-del-tecnico-paulo-diaz-explica-su-continuidad-en-river-plate/WMWV2YYURFGS3IEXSAIGVZF4VA/"
"15","Tarifas","El monitoreo del gobierno a los posibles efectos de la política tarifaria de Donald Trump para Chile","https://www.latercera.com/pulso/noticia/el-monitoreo-del-gobierno-a-los-posibles-efectos-de-la-politica-tarifaria-de-donald-trump-para-chile/W7UUAAYWHBAWXKMXWY5VREF2YI/"
