"","seccion","titular","enlace_noticia"
"1","Mercado","Lejos de los $1.000 pero sin acercarse a los $900: ¿hacia dónde va el dólar en Chile?Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/lejos-de-los-1000-pero-sin-acercarse-a-los-900-hacia-donde-va-el-dolar-en-chile/HYUCAGXST5BPNGLXVAHWCH7O2I/"
"2","Venezuela","Tohá desdramatiza dichos de Gajardo sobre relaciones diplomáticas con Venezuela y afirma que Chile “necesita mantener ese vínculo”","https://www.latercera.com/politica/noticia/toha-desdramatiza-dichos-de-gajardo-sobre-relaciones-diplomaticas-con-venezuela-y-afirma-que-chile-necesita-mantener-ese-vinculo/GTLJ4OZ2BBGSJJC4D3SSYWD3DA/"
"3","Francisco Pulgar","Corte de Talca analiza prisión preventiva del diputado Pulgar","https://www.latercera.com/nacional/noticia/corte-de-talca-analiza-prision-preventiva-del-diputado-pulgar/OZ2VP7VDVNFZRPOEKWM2LIBTRQ/"
"4","Clínicas","Consultas, días cama, intervenciones: el fuerte avance de Indisa Maipú en sus primeros dos años de funcionamientoExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/consultas-dias-cama-intervenciones-el-fuerte-avance-de-indisa-maipu-en-sus-primeros-dos-anos-de-funcionamiento/QOBCJAEUOVDTTBCN4P4QTE2UWE/"
"5","Mercados","Wall Street cae y el IPSA podría terminar con su racha semanal de ganancias","https://www.latercera.com/pulso/noticia/wall-street-cae-y-el-ipsa-podria-terminar-con-su-racha-semanal-de-ganancias/3N5PLDGAMNB65KFOTXH24OW3ZQ/"
"6","Acceso Sur","Ministra López da el vamos a obras de peajes “free flow” en tres puntos del Acceso Sur a Santiago","https://www.latercera.com/nacional/noticia/ministra-lopez-da-el-vamos-a-obras-de-peajes-free-flow-en-tres-puntos-del-acceso-sur-a-santiago/L26AWV3PWRCO3OVKJIAL7BGAZE/"
"7","Teaser","El primer sedán eléctrico de Volvo será un cerebro computacional sobre ruedas","https://www.latercera.com/mtonline/noticia/el-primer-sedan-electrico-de-volvo-sera-un-cerebro-computacional-sobre-ruedas/2VZDU4FTQVDH7DXVEWLEUL74N4/"
"8","Banco Itaú","Fraude en Itaú: Nevasa ficha a reconocido penalista y aparecen cambios societarios de alto ejecutivo","https://www.latercera.com/pulso-pm/noticia/fraude-en-itau-nevasa-ficha-a-reconocido-penalista-y-aparecen-cambios-societarios-de-alto-ejecutivo/35OM4JWYM5HY5IGU7QSQE54WVY/"
"9","Medios de pago","FNE descarta colusión en el creciente mercado de remesas de dineroExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/fne-descarta-colusion-en-el-creciente-mercado-de-remesas-de-dinero/F4HHC4AUWZF2ZLCS4X5RCFL5T4/"
"10","Pulso PM","¿Qué es la computación cuántica y por qué es importante?Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/que-es-la-computacion-cuantica-y-por-que-es-importante/IVCKIWJ4VNGZJIVV4X4SULWTPE/"
"11","Papa Francisco","Cónclave papal: Quiénes asoman como su sucesor si el Papa Francisco fallece o renuncia","https://www.latercera.com/mundo/noticia/conclave-papal-quienes-asoman-como-su-sucesor-si-el-papa-francisco-fallece-o-renuncia/GLA35G3TBVEDZPDFBZDUNQ2GXI/"
"12","Festival de Viña","Estos son los 6 humoristas que estarán por día en el Festival de Viña 2025","https://www.latercera.com/servicios/noticia/estos-son-los-6-humoristas-que-estaran-en-el-festival-de-vina-2025/DLS7EJXROVFAFJJLCF7IW27CCU/"
"13","Opinión","La columna de Ornella Bono: “A cinco años de la pandemia, sigamos aprendiendo a aprender”","https://www.latercera.com/pulso-pm/noticia/la-columna-de-ornella-bono-a-cinco-anos-de-la-pandemia-sigamos-aprendiendo-a-aprender/6RPIZVN72NDAVON2GGB7ZYXUMA/"
"14","Guerra Medio Oriente","“No hemos recibido ninguna disculpa”: Familia Bibas acusa a Netanyahu de haber “abandonado” a los rehenes","https://www.latercera.com/mundo/noticia/no-hemos-recibido-ninguna-disculpa-familia-bibas-acusa-a-netanyahu-de-haber-abandonado-a-los-rehenes/2ITNUWZFY5BN7P3FFEF6XHCXOA/"
"15","Policial","Dinero oculto en las paredes y una subametralladora: PDI detiene a dos personas en operativo por tráfico de drogas en Peñaflor","https://www.latercera.com/nacional/noticia/dinero-oculto-en-las-paredes-y-una-subametralladora-pdi-detiene-a-dos-personas-en-operativo-por-trafico-de-drogas-en-penaflor/MTFKPKNSOFG35PTY4VWFUOLMWI/"
